record_id,numeric_id,title,date,date_period,cote,original_url,exact_places,inferred_places,latitude,longitude,geocode_confidence,ocr_reviewed,aerial_datasets,family_id,taxonomy_category,taxonomy_themes,vlm_caption
mtl_archives_metadata_12874.json,12874,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B107-018.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_industrial,industrial|transit,"A black and white photo of a train yard in Montreal, Canada."
mtl_archives_metadata_12875.json,12875,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B107-019.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_industrial,industrial,"An aerial view of a city with factories, cars, and buildings."
mtl_archives_metadata_12876.json,12876,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B107-020.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_industrial,industrial,"A black and white photo of an industrial area in Montreal, Canada."
mtl_archives_metadata_12877.json,12877,"Autoroutes Transcanadienne, Bonaventure, sortie du Pont Champlain et Pont Jacques-Cartier - Police Planification S. Bélair / Rhéal Benny . - 21 mars 1973",1973,1973,VM94-B108,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-001.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photograph of a city street with multiple cars driving on it. The street is surrounded by buildings and has an aerial view of the area.
mtl_archives_metadata_12878.json,12878,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-002.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,park_green_space,"A black and white photo of a highway in Montreal, taken in the 1950s."
mtl_archives_metadata_12879.json,12879,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-003.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,park_green_space,"A black and white photo of a highway in Montreal, Canada."
mtl_archives_metadata_1288.json,1288,VM97-3_7P17-36.jpg,1947-1949,1947,,http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P17-36.jpg,,,,,,false,aerial_1947_1949,vf-exact_asset-exact-asset-http-archivesdemontreal-com-greffe-vues-aeriennes-archives-jpeg-vm97-a7b19062,aerial_residential,residential,A black and white photo of a city from 1947-1949
mtl_archives_metadata_12880.json,12880,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-004.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,An aerial view of a city with a highway and buildings in the background.
mtl_archives_metadata_12881.json,12881,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-005.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with cars driving on it.
mtl_archives_metadata_12882.json,12882,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-006.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of Montreal from the city archives.
mtl_archives_metadata_12883.json,12883,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-007.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,"A black and white photo of a cityscape from the 1950s, featuring a highway and buildings."
mtl_archives_metadata_12884.json,12884,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-008.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of Montreal from the 1950s
mtl_archives_metadata_12885.json,12885,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-009.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,"A black and white photo of a cityscape in Montreal, Canada."
mtl_archives_metadata_12886.json,12886,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-010.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront,A black and white photo of Montreal from the 1950s.
mtl_archives_metadata_12887.json,12887,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-011.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront,A black and white photo of Montreal from the 1950s
mtl_archives_metadata_12888.json,12888,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-012.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of Montreal from the 1950s
mtl_archives_metadata_12889.json,12889,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-013.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,crowd_event,"A black and white photo of a cityscape in Montreal, Canada."
mtl_archives_metadata_1289.json,1289,VM97-3_7P17-37.jpg,1947-1949,1947,,http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P17-37.jpg,,,,,,false,aerial_1947_1949,vf-exact_asset-exact-asset-http-archivesdemontreal-com-greffe-vues-aeriennes-archives-jpeg-vm97-2ae1269d,aerial_residential,residential,An aerial view of a city in 1947-1949
mtl_archives_metadata_12890.json,12890,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-014.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,"A black and white photo of a cityscape in Montreal, Canada."
mtl_archives_metadata_12891.json,12891,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-015.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,"A black and white photo of a cityscape in Montreal, Canada."
mtl_archives_metadata_12892.json,12892,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-016.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of Montreal from the 1950s
mtl_archives_metadata_12893.json,12893,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-017.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of Montreal from the city archives.
mtl_archives_metadata_12894.json,12894,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-018.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of Montreal taken from an aerial viewpoint.
mtl_archives_metadata_12895.json,12895,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-019.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront,A black and white photograph of Montreal from the city archives.
mtl_archives_metadata_12896.json,12896,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-020.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront,A black and white photo of Montreal from the 1950s.
mtl_archives_metadata_12897.json,12897,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-021.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|transit|winter,A black and white photo of a cityscape with a bridge over a river and a city skyline in the background.
mtl_archives_metadata_12898.json,12898,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-022.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|transit,A black and white photo of a city with a bridge over a river and a plane flying overhead.
mtl_archives_metadata_12899.json,12899,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-023.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|transit,"A black and white photo of a cityscape with a bridge and a river. A person is flying through the air on a wire, possibly performing a stunt."
mtl_archives_metadata_172.json,172,"Vue aérienne oblique du secteur des ""shop Angus""",1925,1925,,http://depot.ville.montreal.qc.ca/vues-aeriennes-1925-1939/VM97-3_01-051.tif,,,,,,false,aerial_1925_1935,vf-exact_asset-exact-asset-http-depot-ville-montreal-qc-ca-vues-aeriennes-1925-1939-vm97-3-01-0-9de47f0f,document_map,commercial,"{ ""caption"": ""An aerial view of the area around the ""shop Angus"" in Montreal, dated 1925."", ""scene\_type"": ""aerial\_view"", ""visual\_subjects"": [""buildings"", ""streets"", ""cars"", ""trucks""], ""setting"": ""Montreal, Quebec, Canada"", ""season"": ""spring"", ""aerial\_ground\_document"": ""aerial"", ""search\_terms"": [""Montreal"", ""1925"", ""aerial view"", ""shop Angus""], ""social\_hook"": ""This image provides an interesting perspective on the city of Montreal in 1925, showcasing the area around the ""shop Angus"" from above."", ""print\_quality"": ""excellent"", ""quality\_notes"": ""The image is in black and white, but the details are sharp and clear, making it a high-quality print."" }"
mtl_archives_metadata_1290.json,1290,VM97-3_7P17-38.jpg,1947-1949,1947,,http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P17-38.jpg,,,,,,false,aerial_1947_1949,vf-exact_asset-exact-asset-http-archivesdemontreal-com-greffe-vues-aeriennes-archives-jpeg-vm97-a7710b76,aerial_general,,A black and white photo of a city street from 1947-1949
mtl_archives_metadata_12900.json,12900,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B108-024.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront,A black and white photo of Montreal from the 1950s
mtl_archives_metadata_12901.json,12901,Projet Villa-Maria - Urbanisme R. Dubeaau / Rhéal Benny . - 17 août 1973,1973,1973,VM94-B109,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-001.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,park_green_space,An aerial view of a city street with buildings and a park.
mtl_archives_metadata_12902.json,12902,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-002.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,park_green_space,A black and white photo of a city with a large field in the middle.
mtl_archives_metadata_12903.json,12903,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-003.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,"A black and white photo of a large building in Montreal, taken from an aerial view."
mtl_archives_metadata_12904.json,12904,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-004.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,park_green_space,A black and white photo of a city with a large building and a park in the foreground.
mtl_archives_metadata_12905.json,12905,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-005.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,park_green_space,A black and white photo of a city with a large building in the background and a field in the foreground.
mtl_archives_metadata_12906.json,12906,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-006.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,park_green_space,A black and white photo of a city street with buildings and trees in the background.
mtl_archives_metadata_12907.json,12907,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-007.tif,,,,,,false,aerial_obliques_1960_1992,,uncertain,park_green_space,A black and white photo of a city street with a large building in the background and a park in the foreground.
mtl_archives_metadata_12908.json,12908,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-008.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_residential,residential|park_green_space,"A black and white photo of a park in Montreal, Canada."
mtl_archives_metadata_12909.json,12909,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-009.tif,,,,,,false,aerial_obliques_1960_1992,,document_map,waterfront|industrial|residential|park_green_space|crowd_event,"{ ""caption"": ""A historical photograph of a large building with a baseball field in the backyard."", ""scene\_type"": ""street\_scene | building | park | waterfront | industrial | residential | aerial\_view | map\_or\_document | event | portrait | interior | unknown"", ""visual\_subjects"": [""building"", ""baseball field"", ""baseball diamond"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"", ""baseball field"","
mtl_archives_metadata_1291.json,1291,VM97-3_7P17-39.jpg,1947-1949,1947,,http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P17-39.jpg,,,,,,false,aerial_1947_1949,vf-exact_asset-exact-asset-http-archivesdemontreal-com-greffe-vues-aeriennes-archives-jpeg-vm97-5acc9000,aerial_residential,residential,A black and white photo of a city from 1947-1949
mtl_archives_metadata_12910.json,12910,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-010.tif,,,,,,false,aerial_obliques_1960_1992,,uncertain,waterfront|industrial|residential|park_green_space|civic_institutional,A black and white photo of a city street with apartment buildings and a school in the background.
mtl_archives_metadata_12911.json,12911,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-011.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,park_green_space,A black and white photo of a city street with buildings and trees in the background.
mtl_archives_metadata_12912.json,12912,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-012.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,park_green_space,A black and white photo of a city with a large field in the middle and many buildings surrounding it.
mtl_archives_metadata_12913.json,12913,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-013.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|park_green_space,A black and white photo of a city with a large building in the foreground and a park in the background.
mtl_archives_metadata_12914.json,12914,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-014.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|park_green_space,A black and white photo of a city with a highway and buildings in the background.
mtl_archives_metadata_12915.json,12915,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-015.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with cars driving on it.
mtl_archives_metadata_12916.json,12916,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-016.tif,,,,,,false,aerial_obliques_1960_1992,,uncertain,park_green_space,A black and white photo of a city street with buildings and a park in the background.
mtl_archives_metadata_12917.json,12917,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-017.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,park_green_space,A black and white photo of a city street with cars and buildings in the background.
mtl_archives_metadata_12918.json,12918,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-018.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,transit,A black and white photo of a city street with cars driving on it.
mtl_archives_metadata_12919.json,12919,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-019.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,park_green_space,"A historical photograph of a city street in Montreal, Canada."
mtl_archives_metadata_1292.json,1292,VM97-3_7P17-40.jpg,1947-1949,1947,,http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P17-40.jpg,,,,,,false,aerial_1947_1949,vf-exact_asset-exact-asset-http-archivesdemontreal-com-greffe-vues-aeriennes-archives-jpeg-vm97-7c7679fa,aerial_general,,A black and white photo of a city street from 1947-1949.
mtl_archives_metadata_12920.json,12920,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-020.tif,,,,,,false,aerial_obliques_1960_1992,,document_map,waterfront|industrial|residential|park_green_space|crowd_event,A black and white photo of a city street with a building and a park in the background.
mtl_archives_metadata_12921.json,12921,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B109-021.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,park_green_space,A black and white photo of a city street with buildings and trees.
mtl_archives_metadata_12922.json,12922,Divers édifices - C.U.M. P. Thériault / Rhéal Benny . - 6 août 1973,1973,1973,VM94-B110,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-001.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,An aerial view of a city with tall buildings and streets.
mtl_archives_metadata_12923.json,12923,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-002.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with tall buildings in the background.
mtl_archives_metadata_12924.json,12924,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-003.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with cars and buildings in the background.
mtl_archives_metadata_12925.json,12925,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-004.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with tall buildings in the background.
mtl_archives_metadata_12926.json,12926,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-005.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,"A black and white photo of a city street in Montreal, Canada."
mtl_archives_metadata_12927.json,12927,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-006.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with tall buildings in the background.
mtl_archives_metadata_12928.json,12928,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-007.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with buildings and cars.
mtl_archives_metadata_12929.json,12929,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-008.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|industrial|residential|park_green_space,A black and white photo of a city street with a large building in the background.
mtl_archives_metadata_1293.json,1293,VM97-3_7P17-41.jpg,1947-1949,1947,,http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P17-41.jpg,,,,,,false,aerial_1947_1949,vf-exact_asset-exact-asset-http-archivesdemontreal-com-greffe-vues-aeriennes-archives-jpeg-vm97-9f3f5a28,aerial_general,,A black and white photo of a city street from 1947-1949.
mtl_archives_metadata_12930.json,12930,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-009.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with buildings and cars.
mtl_archives_metadata_12931.json,12931,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-010.tif,,,,,,false,aerial_obliques_1960_1992,,uncertain,park_green_space,A black and white photo of a city street with tall buildings and a park in the middle.
mtl_archives_metadata_12932.json,12932,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-011.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,"A black and white photo of a cityscape in Montreal, Canada."
mtl_archives_metadata_12933.json,12933,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-012.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with a large building in the background.
mtl_archives_metadata_12934.json,12934,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-013.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|residential|park_green_space,A black and white photo of a city street with a large building in the background.
mtl_archives_metadata_12935.json,12935,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-014.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|park_green_space,A black and white photo of a city street with a large building in the background.
mtl_archives_metadata_12936.json,12936,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-015.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|industrial|residential|park_green_space,A black and white photo of a city street with a large building in the background.
mtl_archives_metadata_12937.json,12937,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-016.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,"A black and white photo of a city street in Montreal, Canada."
mtl_archives_metadata_12938.json,12938,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-017.tif,,,,,,false,aerial_obliques_1960_1992,,uncertain,civic_institutional,A black and white photo of a city with a large building in the foreground and a church in the background.
mtl_archives_metadata_12939.json,12939,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-018.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|park_green_space,A black and white photo of a city street with a large building in the background.
mtl_archives_metadata_1294.json,1294,VM97-3_7P17-42.jpg,1947-1949,1947,,http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P17-42.jpg,,,,,,false,aerial_1947_1949,vf-exact_asset-exact-asset-http-archivesdemontreal-com-greffe-vues-aeriennes-archives-jpeg-vm97-6969000e,aerial_residential,residential,A black and white photo of a city street from 1947-1949.
mtl_archives_metadata_12940.json,12940,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-019.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|park_green_space,A black and white photo of a city street with a large building in the background.
mtl_archives_metadata_12941.json,12941,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-020.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|park_green_space,A black and white photo of a city street with a large building in the background.
mtl_archives_metadata_12942.json,12942,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-021.tif,,,,,,false,aerial_obliques_1960_1992,,uncertain,park_green_space,A black and white photo of a city street with tall buildings and a park in the middle.
mtl_archives_metadata_12943.json,12943,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-022.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with tall buildings and cars driving down the road.
mtl_archives_metadata_12944.json,12944,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-023.tif,,,,,,false,aerial_obliques_1960_1992,,uncertain,,"A black and white photo of a cityscape in Montreal, Canada. The photo captures a busy street scene with tall buildings and cars. The cityscape is bustling with activity, showcasing the urban environment of the city."
mtl_archives_metadata_12945.json,12945,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-024.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,crowd_event,"A black and white photo of a cityscape in Montreal, Canada."
mtl_archives_metadata_12946.json,12946,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B110-025.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with a large building in the background.
mtl_archives_metadata_12947.json,12947,Montréal et Port vue du sud-ouest vers l'est / Canadian Airways Ltd . - vers 1950,1950,1950s,VM94-B111,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B111-001.tif,old_port:port de montréal,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|industrial|residential,An aerial view of Montreal's harbor and cityscape from the 1950s.
mtl_archives_metadata_12948.json,12948,Nouvelles stations de métro - Habitation & urbanisme R. Gratton / Rhéal Benny . - 23 octobre 1973,1973,1973,VM94-B112,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B112-001.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,transit,An aerial view of a city with a street intersection and buildings.
mtl_archives_metadata_12949.json,12949,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B112-002.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city intersection with a roundabout in the middle.
mtl_archives_metadata_1295.json,1295,VM97-3_7P17-43.jpg,1947-1949,1947,,http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P17-43.jpg,,,,,,false,aerial_1947_1949,vf-exact_asset-exact-asset-http-archivesdemontreal-com-greffe-vues-aeriennes-archives-jpeg-vm97-b16081c8,aerial_industrial,industrial|transit,An aerial view of a city with a train yard and a large building in the background.
mtl_archives_metadata_12950.json,12950,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B112-003.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_waterfront,waterfront|industrial|residential|park_green_space,A black and white photo of a city street with cars and buildings in the background.
mtl_archives_metadata_12951.json,12951,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B112-004.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_residential,residential,"A black and white photo of a street in Montreal, Quebec, Canada. The photo is dated 1950."
mtl_archives_metadata_12952.json,12952,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B112-005.tif,,,,,,false,aerial_obliques_1960_1992,,uncertain,,"A black and white photo of a street in Montreal, Canada. The photo is from the city archives and shows a street scene with several buildings and cars. The photo is dated 1950."
mtl_archives_metadata_12953.json,12953,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B112-006.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with buildings and cars.
mtl_archives_metadata_12954.json,12954,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B112-007.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,transit,"A black and white photo of a busy street in Montreal, Canada."
mtl_archives_metadata_12955.json,12955,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B112-008.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,"A black and white photo of a busy street in Montreal, Canada."
mtl_archives_metadata_12956.json,12956,,,,,http://depot.ville.montreal.qc.ca/vues-aeriennes-obliques-1960-1969/VM94-B112-009.tif,,,,,,false,aerial_obliques_1960_1992,,aerial_general,,A black and white photo of a city street with cars and buildings in the background.
